"PM_INSTANCE_ID","PM_TRANS_DEFN_SET","PM_TRANS_DEFN_ID","PM_AGENTID","PM_TRANS_STATUS","OPRID","PM_PERF_TRACE","PM_CONTEXT_VALUE1","PM_CONTEXT_VALUE2","PM_CONTEXT_VALUE3","PM_CONTEXTID_1","PM_CONTEXTID_2","PM_CONTEXTID_3","PM_PROCESS_ID","PM_AGENT_STRT_DTTM","PM_MON_STRT_DTTM","PM_TRANS_DURATION","PM_PARENT_INST_ID","PM_TOP_INST_ID","PM_METRIC_VALUE1","PM_METRIC_VALUE2","PM_METRIC_VALUE3","PM_METRIC_VALUE4","PM_METRIC_VALUE5","PM_METRIC_VALUE6","PM_METRIC_VALUE7","SYNCDTTM","PM_ADDTNL_DESCR"
1057012926382266,1,410,13,"1","PS"," ","http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_PT_NAV_TPL_FRAME","WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_PT_NAV_TPL_FRAME"," ",21,11,0,4857,07-MAR-25 11.45.13.486000000 AM,07-MAR-25 11.45.13.503390000 AM,44,1057012926382265,1057047286120823,0,0,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1057012926382267,1,412,13,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICScript",14,15,16,4857,07-MAR-25 11.45.13.551000000 AM,07-MAR-25 11.45.13.547392000 AM,0,1057012926382265,1057047286120823,0,298,46,17,21,3569," ",07-MAR-25 01.25.06.000000000 AM,""
1057012926382268,1,400,13,"1","PS"," ","EMPLOYEE","PSAPPSRV","PortalRegistry",14,15,16,4857,07-MAR-25 11.45.13.569000000 AM,07-MAR-25 11.45.13.544392000 AM,3,1057047286120828,1057047286120823,0,0,0,0.012,1,1,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1057012926382269,1,412,13,"1","PS"," ","EMPLOYEE","PSAPPSRV","PortalRegistry",14,15,16,4857,07-MAR-25 11.45.13.572000000 AM,07-MAR-25 11.45.13.547393000 AM,0,1057012926382268,1057047286120823,0,23,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056927027036256,1,413,10,"1","_unknown_"," ","GetCertificate","Login"," ",6,33,0,4767,07-MAR-25 08.21.26.990000000 AM,07-MAR-25 08.21.34.118155000 AM,19,1056927027036255,1056957091807273,1,0,0,0,0,0,"2025-03-07-08.21.26.687406",07-MAR-25 01.25.06.000000000 AM,""
1056927027036257,1,412,10,"1","_unknown_"," ","GetCertificate","PSAPPSRV","GetCertificate",14,15,16,4767,07-MAR-25 08.21.27.010000000 AM,07-MAR-25 08.21.34.137157000 AM,0,1056927027036255,1056957091807273,1,4,0,0,1,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056927027036258,1,400,10,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICPanel",14,15,16,4767,07-MAR-25 08.21.30.325000000 AM,07-MAR-25 08.21.34.083157000 AM,54,1056957091807277,1056957091807276,9,0.08,0,7.923,766,46,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056927027036259,1,401,10,"1","PS"," ","PTNUI_NAVBAR.GBL","PTNUI_NAVBAR","Launch Page/Search Page",10,19,20,4767,07-MAR-25 08.21.30.337000000 AM,07-MAR-25 08.21.34.122157000 AM,15,1056927027036258,1056957091807276,203658,4,0,0,0,0,"Launch Page/Search Page",07-MAR-25 01.25.06.000000000 AM,""
1056927027036260,1,412,10,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICPanel",14,15,16,4767,07-MAR-25 08.21.30.379000000 AM,07-MAR-25 08.21.34.137157000 AM,0,1056927027036258,1056957091807276,0,2913,0,6,27,4264," ",07-MAR-25 01.25.06.000000000 AM,""
1056927027036261,1,400,10,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICScript",14,15,16,4767,07-MAR-25 08.21.33.376000000 AM,07-MAR-25 08.21.34.116157000 AM,21,1056957091807283,1056957091807280,2,0.147,0,0.014,3,3,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056927027036262,1,410,10,"1","PS"," ","http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_PT_NAV_TPL_FRAME","WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_PT_NAV_TPL_FRAME"," ",21,11,0,4767,07-MAR-25 08.21.33.384000000 AM,07-MAR-25 08.21.34.134158000 AM,3,1056927027036261,1056957091807280,0,0,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056927027036263,1,412,10,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICScript",14,15,16,4767,07-MAR-25 08.21.33.397000000 AM,07-MAR-25 08.21.34.137158000 AM,0,1056927027036261,1056957091807280,0,265,0,5,10,4264," ",07-MAR-25 01.25.06.000000000 AM,""
1056927027036264,1,400,10,"1","PS"," ","EMPLOYEE","PSAPPSRV","PortalRegistry",14,15,16,4767,07-MAR-25 08.21.33.408000000 AM,07-MAR-25 08.21.34.135158000 AM,2,1056957091807285,1056957091807280,0,0,0,0.006,1,1,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056927027036265,1,412,10,"1","PS"," ","EMPLOYEE","PSAPPSRV","PortalRegistry",14,15,16,4767,07-MAR-25 08.21.33.409000000 AM,07-MAR-25 08.21.34.137158000 AM,0,1056927027036264,1056957091807280,0,23,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056927027036266,1,400,10,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICScript",14,15,16,4767,07-MAR-25 08.21.33.458000000 AM,07-MAR-25 08.21.34.055158000 AM,82,1056957091807291,1056957091807280,65,5.399,5.648,3.198,1046,55,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056927027036267,1,410,10,"1","PS"," ","http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_UniHeader_Frame","WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_UniHeader_Frame"," ",21,11,0,4767,07-MAR-25 08.21.33.466000000 AM,07-MAR-25 08.21.34.071159000 AM,66,1056927027036266,1056957091807280,0,0,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056927027036268,1,412,10,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICScript",14,15,16,4767,07-MAR-25 08.21.33.540000000 AM,07-MAR-25 08.21.34.137159000 AM,0,1056927027036266,1056957091807280,0,2914,1,6,8,4264," ",07-MAR-25 01.25.06.000000000 AM,""
1056927027036269,1,400,10,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICPanel",14,15,16,4767,07-MAR-25 08.21.33.761000000 AM,07-MAR-25 08.21.34.057159000 AM,80,1056957091807295,1056957091807294,26,2.093,2.198,7.227,364,60,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056927027036270,1,401,10,"1","PS"," ","PSPMSYSDEFN.GBL","Search Page","Launch Page/Search Page",10,19,20,4767,07-MAR-25 08.21.33.767000000 AM,07-MAR-25 08.21.34.098159000 AM,39,1056927027036269,1056957091807294,69388,0,0,0,0,0,"Launch Page/Search Page",07-MAR-25 01.25.06.000000000 AM,""
1056927027036271,1,412,10,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICPanel",14,15,16,4767,07-MAR-25 08.21.33.841000000 AM,07-MAR-25 08.21.34.137159000 AM,0,1056927027036269,1056957091807294,0,1752,19,4,35,4264," ",07-MAR-25 01.25.06.000000000 AM,""
1056927027036272,1,400,10,"1","PS"," ","http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PTPN.PTPN_ISCRIPT.FieldFormula.IScript_Notification_Count","PSAPPSRV","ICScript",14,15,16,4767,07-MAR-25 08.21.33.939000000 AM,07-MAR-25 08.21.34.119160000 AM,18,1056957091807299,1056957091807298,2,1.05,0.021,0.047,128,8,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056927027036273,1,410,10,"1","PS"," ","http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PTPN.PTPN_ISCRIPT.FieldFormula.IScript_Notification_Count","WEBLIB_PTPN.PTPN_ISCRIPT.FieldFormula.IScript_Notification_Count"," ",21,11,0,4767,07-MAR-25 08.21.33.947000000 AM,07-MAR-25 08.21.34.135160000 AM,2,1056927027036272,1056957091807298,0,0,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056927027036274,1,412,10,"1","PS"," ","http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PTPN.PTPN_ISCRIPT.FieldFormula.IScript_Notification_Count","PSAPPSRV","ICScript",14,15,16,4767,07-MAR-25 08.21.33.957000000 AM,07-MAR-25 08.21.34.137160000 AM,0,1056927027036272,1056957091807298,0,427,0,4,8,4264," ",07-MAR-25 01.25.06.000000000 AM,""
1056931322003550,1,400,13,"1","_unknown_"," ","PsmChkUserRole","PSAPPSRV","PsmChkUserRole",14,15,16,4859,07-MAR-25 08.21.27.018000000 AM,07-MAR-25 08.21.37.134774000 AM,2,0,1056931322003550,0,0,0,0.01,1,1,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056931322003551,1,412,13,"1","_unknown_"," ","PsmChkUserRole","PSAPPSRV","PsmChkUserRole",14,15,16,4859,07-MAR-25 08.21.27.020000000 AM,07-MAR-25 08.21.37.136894000 AM,0,1056931322003550,1056931322003550,0,2,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056931322003552,1,400,13,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICScript",14,15,16,4859,07-MAR-25 08.21.33.285000000 AM,07-MAR-25 08.21.37.119895000 AM,17,1056957091807279,1056957091807278,2,1.125,0.332,1.014,4,5,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056931322003553,1,410,13,"1","PS"," ","http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_2/EMPLOYEE/HRMS/s/WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_PT_NAV_MRU_Update","WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_PT_NAV_MRU_Update"," ",21,11,0,4859,07-MAR-25 08.21.33.291000000 AM,07-MAR-25 08.21.37.133895000 AM,3,1056931322003552,1056957091807278,0,0,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056931322003554,1,412,13,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICScript",14,15,16,4859,07-MAR-25 08.21.33.302000000 AM,07-MAR-25 08.21.37.136896000 AM,0,1056931322003552,1056957091807278,0,218,0,4,8,4264," ",07-MAR-25 01.25.06.000000000 AM,""
1056931322003555,1,400,13,"1","PS"," ","EMPLOYEE","PSAPPSRV","PortalRegistry",14,15,16,4859,07-MAR-25 08.21.33.404000000 AM,07-MAR-25 08.21.37.134901000 AM,2,1056957091807284,1056957091807280,0,0,0,0.01,1,1,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056931322003556,1,412,13,"1","PS"," ","EMPLOYEE","PSAPPSRV","PortalRegistry",14,15,16,4859,07-MAR-25 08.21.33.406000000 AM,07-MAR-25 08.21.37.136901000 AM,0,1056931322003555,1056957091807280,0,23,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056931322003557,1,400,13,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICScript",14,15,16,4859,07-MAR-25 08.21.33.414000000 AM,07-MAR-25 08.21.37.100901000 AM,36,1056957091807288,1056957091807280,23,1.296,0,0.048,128,8,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056931322003558,1,410,13,"1","PS"," ","http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_PT_NAV_INFRAME","WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_PT_NAV_INFRAME"," ",21,11,0,4859,07-MAR-25 08.21.33.419000000 AM,07-MAR-25 08.21.37.113902000 AM,23,1056931322003557,1056957091807280,0,0,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056931322003559,1,412,13,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICScript",14,15,16,4859,07-MAR-25 08.21.33.450000000 AM,07-MAR-25 08.21.37.136902000 AM,0,1056931322003557,1056957091807280,0,1741,0,4,8,4264," ",07-MAR-25 01.25.06.000000000 AM,""
1056931322003560,1,400,13,"1","PS"," ","http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PTNUI.PT_BUTTON_PIN.FieldFormula.IScript_ShowPinMenu","PSAPPSRV","ICScript",14,15,16,4859,07-MAR-25 08.21.33.737000000 AM,07-MAR-25 08.21.37.118902000 AM,18,1056957091807293,1056957091807292,0,0,0,1.015,1,1,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056931322003562,1,412,13,"1","PS"," ","http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PTNUI.PT_BUTTON_PIN.FieldFormula.IScript_ShowPinMenu","PSAPPSRV","ICScript",14,15,16,4859,07-MAR-25 08.21.33.755000000 AM,07-MAR-25 08.21.37.136903000 AM,0,1056931322003560,1056957091807292,0,241,0,6,8,4264," ",07-MAR-25 01.25.06.000000000 AM,""
1056931322003563,1,400,13,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICScript",14,15,16,4859,07-MAR-25 08.21.33.852000000 AM,07-MAR-25 08.21.37.083903000 AM,53,1056957091807297,1056957091807296,33,4.997,0,1.013,15,5,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056931322003564,1,410,13,"1","PS"," ","http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_PT_NAV_INFRAME","WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_PT_NAV_INFRAME"," ",21,11,0,4859,07-MAR-25 08.21.33.859000000 AM,07-MAR-25 08.21.37.102903000 AM,34,1056931322003563,1056957091807296,0,0,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056931322003565,1,412,13,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICScript",14,15,16,4859,07-MAR-25 08.21.33.905000000 AM,07-MAR-25 08.21.37.136903000 AM,0,1056931322003563,1056957091807296,0,962,0,5,12,4264," ",07-MAR-25 01.25.06.000000000 AM,""
1056957091807276,1,101,11,"1","PS"," ","fnxvruKFHy4TcFQqdoXRS1ZU0EdX_XL7!1944930679!1741335487109","83.85.128.75","View Page",3,2,1,0,07-MAR-25 08.21.30.323000000 AM,07-MAR-25 08.21.39.073417000 AM,64,0,1056957091807276,6739,200,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_2/EMPLOYEE/HRMS/c/NUI_FRAMEWORK.PTNUI_NAVBAR.GBL?ICDoModelessIframe=1"
1056957091807277,1,115,11,"1","PS"," ","fnxvruKFHy4TcFQqdoXRS1ZU0EdX_XL7!1944930679!1741335487109","83.85.128.75","ICPanel",3,2,6,0,07-MAR-25 08.21.30.324000000 AM,07-MAR-25 08.21.39.075417000 AM,62,1056957091807276,1056957091807276,86278,72644,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056957091807278,1,101,11,"1","PS"," ","fnxvruKFHy4TcFQqdoXRS1ZU0EdX_XL7!1944930679!1741335487109","83.85.128.75","View Page",3,2,1,0,07-MAR-25 08.21.33.283000000 AM,07-MAR-25 08.21.39.116418000 AM,21,0,1056957091807278,20,200,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_2/EMPLOYEE/HRMS/s/WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_PT_NAV_MRU_Update"
1056957091807279,1,115,11,"1","PS"," ","fnxvruKFHy4TcFQqdoXRS1ZU0EdX_XL7!1944930679!1741335487109","83.85.128.75","ICScript",3,2,6,0,07-MAR-25 08.21.33.284000000 AM,07-MAR-25 08.21.39.117418000 AM,20,1056957091807278,1056957091807278,42787,30763,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056957091807280,1,100,11,"1","PS"," ","fnxvruKFHy4TcFQqdoXRS1ZU0EdX_XL7!1944930679!1741335487109","83.85.128.75","View Page",3,2,1,0,07-MAR-25 08.21.33.372000000 AM,07-MAR-25 08.21.38.961418000 AM,176,0,1056957091807280,200,4,0,0,0,0,"PSPMSYSDEFN",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psp/ps_1/EMPLOYEE/HRMS/c/PERFORMANCE_MONITOR.PSPMSYSDEFN.GBL"
1056957091807281,1,117,11,"1","PS"," ","fnxvruKFHy4TcFQqdoXRS1ZU0EdX_XL7!1944930679!1741335487109","83.85.128.75","DEFAULT_TEMPLATE",3,2,7,0,07-MAR-25 08.21.33.373000000 AM,07-MAR-25 08.21.39.108418000 AM,29,1056957091807280,1056957091807280,9697,1,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_PT_NAV_TPL_FRAME?"
1056957091807282,1,106,11,"1","PS"," ","fnxvruKFHy4TcFQqdoXRS1ZU0EdX_XL7!1944930679!1741335487109","83.85.128.75"," ",3,2,0,0,07-MAR-25 08.21.33.373000000 AM,07-MAR-25 08.21.39.108419000 AM,29,1056957091807281,1056957091807280,9697,200,0,1,0,0," ",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_PT_NAV_TPL_FRAME?PortalRegistryName=EMPLOYEE&PortalServletURI=http%3a%2f%2finstance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com%3a5080%2fpsp%2fps_1%2f&PortalURI=http%3a%2f%2finstance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com%3a5080%2fpsc%2fps_1%2f&PortalHostNode=HRMS&PortalIsPagelet=true&NoCrumbs=yes&PortalObjectName=PSPMSYSDEFN"
1056957091807283,1,115,11,"1","PS"," ","fnxvruKFHy4TcFQqdoXRS1ZU0EdX_XL7!1944930679!1741335487109","83.85.128.75","ICScript",3,2,6,0,07-MAR-25 08.21.33.374000000 AM,07-MAR-25 08.21.39.109419000 AM,28,1056957091807282,1056957091807280,45384,41434,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056957091807284,1,115,11,"1","PS"," ","fnxvruKFHy4TcFQqdoXRS1ZU0EdX_XL7!1944930679!1741335487109","83.85.128.75","PortalRegistry",3,2,6,0,07-MAR-25 08.21.33.403000000 AM,07-MAR-25 08.21.39.133419000 AM,4,1056957091807280,1056957091807280,1526,91,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056957091807285,1,115,11,"1","PS"," ","fnxvruKFHy4TcFQqdoXRS1ZU0EdX_XL7!1944930679!1741335487109","83.85.128.75","PortalRegistry",3,2,6,0,07-MAR-25 08.21.33.407000000 AM,07-MAR-25 08.21.39.133419000 AM,4,1056957091807280,1056957091807280,1558,123,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056957091807286,1,117,11,"1","PS"," ","fnxvruKFHy4TcFQqdoXRS1ZU0EdX_XL7!1944930679!1741335487109","83.85.128.75","Pagelet",3,2,7,0,07-MAR-25 08.21.33.411000000 AM,07-MAR-25 08.21.39.094423000 AM,43,1056957091807280,1056957091807280,25475,1,0,0,0,0,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/c/PERFORMANCE_MONITOR.PSP",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_PT_NAV_INFRAME?navtype=dropdown&c=PfDKxdOQe8E%2fR8xQKXoCng%3d%3d"
1056991451545802,1,410,10,"1","PS"," ","http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_PT_NAV_INFRAME","WEBLIB_PT_NAV.ISCRIPT1.FieldFormula.IScript_PT_NAV_INFRAME"," ",21,11,0,4767,07-MAR-25 11.45.14.368000000 AM,07-MAR-25 11.45.20.511410000 AM,36,1056991451545801,1057047286120839,0,0,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1056991451545803,1,412,10,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICScript",14,15,16,4767,07-MAR-25 11.45.14.430000000 AM,07-MAR-25 11.45.20.547410000 AM,0,1056991451545801,1057047286120839,0,950,7,12,26,3653," ",07-MAR-25 01.25.06.000000000 AM,""
1057012926382273,1,400,13,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICPanel",14,15,16,4857,07-MAR-25 11.45.14.187000000 AM,07-MAR-25 11.45.23.398415000 AM,149,1057047286120838,1057047286120837,1,0,0.594,7.731,257,73,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1057012926382274,1,401,13,"1","PS"," ","PSPMMONITORGBL.GBL","PSPMMONITORGBL","Launch Page/Search Page",10,19,20,4857,07-MAR-25 11.45.14.211000000 AM,07-MAR-25 11.45.23.518415000 AM,29,1057012926382273,1057047286120837,39108,3,0,0,0,0,"Launch Page/Search Page",07-MAR-25 01.25.06.000000000 AM,""
1057012926382275,1,412,13,"1","PS"," ","EMPLOYEE","PSAPPSRV","ICPanel",14,15,16,4857,07-MAR-25 11.45.14.336000000 AM,07-MAR-25 11.45.23.547415000 AM,0,1057012926382273,1057047286120837,2,1290,82,21,96,3653," ",07-MAR-25 01.25.06.000000000 AM,""
1057012926382276,1,400,13,"1","PS"," ","http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PTPN.PTPN_ISCRIPT.FieldFormula.IScript_Notification_Count","PSAPPSRV","ICScript",14,15,16,4857,07-MAR-25 11.45.14.472000000 AM,07-MAR-25 11.45.23.505415000 AM,42,1057047286120842,1057047286120841,4,0.07,0.028,2.069,128,8,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1057012926382277,1,410,13,"1","PS"," ","http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PTPN.PTPN_ISCRIPT.FieldFormula.IScript_Notification_Count","WEBLIB_PTPN.PTPN_ISCRIPT.FieldFormula.IScript_Notification_Count"," ",21,11,0,4857,07-MAR-25 11.45.14.485000000 AM,07-MAR-25 11.45.23.543416000 AM,4,1057012926382276,1057047286120841,0,0,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
1057012926382278,1,412,13,"1","PS"," ","http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/s/WEBLIB_PTPN.PTPN_ISCRIPT.FieldFormula.IScript_Notification_Count","PSAPPSRV","ICScript",14,15,16,4857,07-MAR-25 11.45.14.514000000 AM,07-MAR-25 11.45.23.547416000 AM,0,1057012926382276,1057047286120841,0,422,2,10,25,3653," ",07-MAR-25 01.25.06.000000000 AM,""
1056991451545804,1,400,10,"1","PS"," ","PSPMMONITORGBL.GBL","PSAPPSRV","ICPanel",14,15,16,4767,07-MAR-25 11.45.30.421000000 AM,07-MAR-25 11.45.30.495421000 AM,52,1057047286120844,1057047286120843,0,0,0,5.415,15,15,"SQL Trace level=0; Peoplecode Trace level=0; Ppr Trace level=0Pia Trace level=0",07-MAR-25 01.25.06.000000000 AM,""
1056991451545805,1,401,10,"1","PS"," ","PSPMMONITORGBL.GBL","PSPMMONITORGBL","Click PeopleCode Command Button for Field DERIVED_PSPM.PM_PING",10,19,20,4767,07-MAR-25 11.45.30.437000000 AM,07-MAR-25 11.45.30.541421000 AM,6,1056991451545804,1057047286120843,39108,3,1,0,0,0,"DERIVED_PSPM_PM_PING",07-MAR-25 01.25.06.000000000 AM,""
1056991451545806,1,412,10,"1","PS"," ","PSPMMONITORGBL.GBL","PSAPPSRV","ICPanel",14,15,16,4767,07-MAR-25 11.45.30.473000000 AM,07-MAR-25 11.45.30.547421000 AM,0,1056991451545804,1057047286120843,0,232,0,12,30,3653," ",07-MAR-25 01.25.06.000000000 AM,""
1057047286120843,1,101,11,"1","PS"," ","oC5wXZCkfE5Ov71ZGF73Vh7Td2hmtjbe!1799390037!1741346934948","83.85.128.75","View Page",3,2,1,0,07-MAR-25 11.45.30.408000000 AM,07-MAR-25 11.45.35.477425000 AM,70,0,1057047286120843,1717,200,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,"http://instance-psfthcm-monitored.subnet02171257.vcn02171257.oraclevcn.com:5080/psc/ps_1/EMPLOYEE/HRMS/c/PERFORMANCE_MONITOR.PSPMMONITORGBL.GBL"
1057047286120844,1,115,11,"1","PS"," ","oC5wXZCkfE5Ov71ZGF73Vh7Td2hmtjbe!1799390037!1741346934948","83.85.128.75","ICPanel",3,2,6,0,07-MAR-25 11.45.30.412000000 AM,07-MAR-25 11.45.35.481425000 AM,66,1057047286120843,1057047286120843,173080,75740,0,0,0,0," ",07-MAR-25 01.25.06.000000000 AM,""
